_id,review_scores_value,RatingPrediccion_scaled
10047964.0,10.0,0.0
10133554.0,9.0,6.25
10115921.0,7.0,4.58
10092679.0,10.0,8.75
1038163.0,9.0,8.75
10486984.0,9.0,8.75
1058555.0,9.0,6.25
11409841.0,10.0,8.75
1074008.0,9.0,0.0
10782351.0,10.0,8.75
11144250.0,9.0,8.75
10985735.0,9.0,8.75
10742116.0,8.0,8.75
11488558.0,10.0,0.0
11796483.0,8.0,1.25
1182475.0,9.0,8.75
12220612.0,9.0,8.75
12097507.0,9.0,6.25
1215226.0,8.0,5.0
12288463.0,9.0,8.75
12247516.0,9.0,0.0
12896435.0,9.0,2.5
12857841.0,9.0,7.0
13112091.0,9.0,10.0
13272687.0,10.0,10.0
13164714.0,9.0,8.75
13696235.0,9.0,8.75
13827870.0,10.0,8.75
1413677.0,10.0,1.25
14173253.0,9.0,3.33
14146422.0,10.0,8.75
14172532.0,9.0,7.5
14294961.0,9.0,3.75
14385513.0,10.0,8.75
14360913.0,10.0,10.0
1476508.0,10.0,6.25
1503655.0,10.0,9.17
15417267.0,9.0,3.75
1550449.0,9.0,7.08
1560753.0,10.0,8.75
15824730.0,10.0,8.75
15963882.0,6.0,5.0
16060640.0,10.0,0.0
1635900.0,10.0,8.75
16155960.0,10.0,1.67
16214034.0,9.0,6.25
16241397.0,9.0,3.12
1676806.0,10.0,8.75
1685970.0,10.0,1.25
18157368.0,10.0,0.0
18137446.0,10.0,5.33
17827642.0,9.0,7.5
17897640.0,10.0,6.25
18954080.0,10.0,0.0
191079.0,9.0,6.25
19244141.0,10.0,6.25
19441009.0,5.0,0.0
19559597.0,9.0,6.94
19585860.0,10.0,8.75
19800005.0,10.0,8.75
2023934.0,8.0,6.25
20275415.0,10.0,0.0
2073897.0,10.0,8.75
20755043.0,10.0,6.25
21174788.0,9.0,4.58
21061587.0,10.0,0.62
20792560.0,9.0,7.5
21155900.0,7.0,3.12
20672298.0,9.0,8.75
2118641.0,9.0,8.75
20701559.0,10.0,6.25
21497042.0,10.0,2.5
2133967.0,10.0,10.0
21493665.0,10.0,7.25
21382912.0,7.0,8.75
21816095.0,6.0,1.25
21654414.0,9.0,7.71
21954331.0,10.0,3.75
21686582.0,10.0,9.17
22339946.0,8.0,7.5
22624198.0,9.0,8.75
23219274.0,10.0,6.25
22792908.0,10.0,10.0
23177595.0,10.0,8.75
23210868.0,9.0,8.75
2338855.0,9.0,0.0
23440490.0,10.0,6.25
23298687.0,8.0,3.33
23482784.0,10.0,6.25
23788201.0,10.0,3.75
24492886.0,7.0,5.0
25134372.0,10.0,3.12
25069056.0,8.0,1.25
24418052.0,10.0,4.38
24296834.0,9.0,8.75
25241699.0,10.0,8.12
24298167.0,10.0,7.71
25104214.0,6.0,2.5
25082056.0,10.0,8.75
251414.0,10.0,8.75
24845400.0,10.0,10.0
24527330.0,10.0,3.75
24755982.0,10.0,6.25
24960259.0,9.0,3.75
25239252.0,10.0,8.75
2432138.0,9.0,8.75
25248977.0,10.0,10.0
24652972.0,9.0,6.25
25277573.0,8.0,6.25
2538085.0,10.0,9.38
25570581.0,7.0,3.75
25541515.0,10.0,8.75
25484862.0,9.0,10.0
25723457.0,10.0,9.38
25845370.0,10.0,0.0
25829784.0,9.0,6.25
25819967.0,10.0,4.38
25881010.0,10.0,0.0
25794804.0,10.0,10.0
25865052.0,9.0,10.0
25956760.0,10.0,0.0
26060837.0,9.0,7.5
26885396.0,9.0,8.75
26925918.0,8.0,8.75
27452326.0,2.0,1.25
27003273.0,7.0,3.75
26701226.0,9.0,8.75
26842020.0,10.0,0.0
26712529.0,10.0,6.56
26342532.0,9.0,0.0
26405954.0,9.0,1.25
27383511.0,6.0,8.75
26669415.0,8.0,5.0
26789870.0,10.0,8.75
27226157.0,10.0,2.5
2682827.0,9.0,6.25
27156997.0,10.0,8.75
2724572.0,9.0,8.75
27156355.0,9.0,7.22
28106504.0,10.0,8.75
28153529.0,10.0,10.0
28603723.0,10.0,5.0
28997335.0,8.0,10.0
28307606.0,10.0,8.12
290608.0,10.0,8.75
29274583.0,10.0,8.75
27675306.0,9.0,8.12
27942191.0,10.0,6.25
29354797.0,10.0,8.75
27569464.0,8.0,0.0
28252566.0,9.0,8.75
28475232.0,8.0,8.75
29673222.0,10.0,6.25
28629954.0,7.0,0.0
28881505.0,9.0,1.25
29249672.0,9.0,8.12
28066479.0,10.0,10.0
29144682.0,10.0,0.0
27794194.0,10.0,8.75
28911645.0,10.0,8.75
29358615.0,10.0,8.75
29432887.0,8.0,6.25
29562736.0,10.0,7.5
28378655.0,10.0,0.0
293754.0,10.0,6.25
27586912.0,10.0,8.75
28848228.0,9.0,8.75
28055051.0,10.0,7.32
28214469.0,8.0,1.25
29110619.0,10.0,8.75
27523761.0,10.0,8.75
27791633.0,10.0,5.0
27873052.0,10.0,5.62
28432923.0,8.0,6.25
29078967.0,10.0,8.39
29508303.0,10.0,8.75
29877023.0,10.0,8.75
28159180.0,9.0,6.25
28506996.0,8.0,1.25
28690892.0,10.0,8.75
29456207.0,8.0,8.75
28250649.0,8.0,6.04
2856208.0,10.0,6.25
27781404.0,10.0,8.75
30261334.0,10.0,2.5
30194213.0,9.0,5.42
30671405.0,10.0,6.25
30087365.0,9.0,6.25
30361820.0,10.0,3.33
30222713.0,8.0,1.25
30242109.0,10.0,8.75
30973353.0,10.0,1.25
30921897.0,9.0,5.62
30876582.0,10.0,6.25
31507104.0,9.0,8.75
32008854.0,10.0,8.12
31125186.0,6.0,2.5
3102202.0,9.0,0.0
31036628.0,10.0,8.75
31644399.0,10.0,6.25
31208538.0,10.0,6.25
31819664.0,10.0,0.0
31053412.0,10.0,6.25
31167868.0,10.0,0.0
32174629.0,10.0,6.88
3237666.0,9.0,8.75
34177.0,9.0,8.75
3335550.0,8.0,8.75
3410502.0,10.0,8.75
3355353.0,10.0,6.25
3383677.0,9.0,10.0
3503965.0,8.0,0.0
3494585.0,9.0,8.75
3517150.0,10.0,0.0
3632907.0,9.0,8.75
3640004.0,9.0,3.75
3602073.0,10.0,3.75
3517568.0,10.0,8.75
4057320.0,10.0,8.75
4241384.0,9.0,0.0
4272447.0,8.0,6.25
4144356.0,9.0,0.0
4181852.0,10.0,8.75
5020358.0,8.0,3.75
516720.0,10.0,0.0
4740503.0,9.0,6.25
507117.0,10.0,0.0
555588.0,9.0,6.25
4450120.0,10.0,6.25
5883037.0,10.0,6.25
4870358.0,9.0,8.75
4826466.0,10.0,1.25
5361777.0,10.0,10.0
4846619.0,10.0,3.75
575662.0,10.0,0.0
5170796.0,9.0,10.0
469638.0,10.0,8.75
4940063.0,8.0,3.75
5186683.0,10.0,8.75
536526.0,9.0,6.25
5357380.0,10.0,10.0
5451782.0,9.0,0.0
5551051.0,10.0,5.0
5716802.0,9.0,8.75
5555181.0,10.0,5.0
6068649.0,10.0,10.0
6105504.0,10.0,8.75
6081771.0,10.0,8.75
6485067.0,8.0,6.25
6345295.0,10.0,8.75
6288998.0,10.0,0.0
6214138.0,10.0,8.75
645976.0,10.0,6.25
6486593.0,9.0,8.75
6242962.0,9.0,6.25
6447205.0,10.0,1.25
6534803.0,10.0,8.75
6627075.0,9.0,5.83
6708622.0,10.0,1.25
6774703.0,10.0,6.25
6807419.0,10.0,10.0
6944286.0,9.0,0.0
7014635.0,7.0,3.75
7276469.0,10.0,2.5
7418073.0,8.0,3.75
7543508.0,9.0,2.5
7427199.0,9.0,8.0
745923.0,8.0,8.75
744242.0,9.0,8.75
7918194.0,8.0,8.75
7958920.0,8.0,1.25
8301532.0,10.0,8.75
836433.0,9.0,8.75
8463872.0,10.0,8.75
8662829.0,9.0,0.0
8746817.0,8.0,8.75
8863253.0,9.0,6.25
9672507.0,8.0,7.5
961596.0,9.0,3.75
9799412.0,10.0,0.0
,MSE,21.192137703392856
