_id,review_scores_value,RatingPrediccion_scaled
10047964.0,10.0,10.0
10133554.0,9.0,8.88889
10115921.0,7.0,4.44444
10092679.0,10.0,10.0
1038163.0,9.0,8.88889
10486984.0,9.0,10.0
1058555.0,9.0,8.88889
11409841.0,10.0,10.0
1074008.0,9.0,1.11111
10782351.0,10.0,10.0
11144250.0,9.0,10.0
10985735.0,9.0,8.88889
10742116.0,8.0,10.0
11488558.0,10.0,3.33333
11796483.0,8.0,1.11111
1182475.0,9.0,8.88889
12220612.0,9.0,8.88889
12097507.0,9.0,10.0
1215226.0,8.0,8.88889
12288463.0,9.0,10.0
12247516.0,9.0,10.0
12896435.0,9.0,2.22222
12857841.0,9.0,10.0
13112091.0,9.0,10.0
13272687.0,10.0,10.0
13164714.0,9.0,10.0
13696235.0,9.0,10.0
13827870.0,10.0,10.0
1413677.0,10.0,10.0
14173253.0,9.0,4.44444
14146422.0,10.0,8.88889
14172532.0,9.0,8.88889
14294961.0,9.0,3.33333
14385513.0,10.0,10.0
14360913.0,10.0,10.0
1476508.0,10.0,8.88889
1503655.0,10.0,10.0
15417267.0,9.0,3.33333
1550449.0,9.0,9.25926
1560753.0,10.0,10.0
15824730.0,10.0,8.88889
15963882.0,6.0,5.555560000000001
16060640.0,10.0,1.11111
1635900.0,10.0,10.0
16155960.0,10.0,2.5925900000000004
16214034.0,9.0,8.88889
16241397.0,9.0,3.88889
1676806.0,10.0,10.0
1685970.0,10.0,1.11111
18157368.0,10.0,10.0
18137446.0,10.0,6.962960000000001
17827642.0,9.0,8.88889
17897640.0,10.0,8.88889
18954080.0,10.0,1.11111
191079.0,9.0,8.88889
19244141.0,10.0,10.0
19441009.0,5.0,1.11111
19559597.0,9.0,7.16049
19585860.0,10.0,8.88889
19800005.0,10.0,10.0
2023934.0,8.0,6.66667
20275415.0,10.0,10.0
2073897.0,10.0,10.0
20755043.0,10.0,10.0
21174788.0,9.0,5.18519
21061587.0,10.0,3.33333
20792560.0,9.0,8.88889
21155900.0,7.0,4.44444
20672298.0,9.0,10.0
2118641.0,9.0,10.0
20701559.0,10.0,10.0
21497042.0,10.0,6.66667
2133967.0,10.0,10.0
21493665.0,10.0,10.0
21382912.0,7.0,8.88889
21816095.0,6.0,5.555560000000001
21654414.0,9.0,9.07407
21954331.0,10.0,5.555560000000001
21686582.0,10.0,9.62963
22339946.0,8.0,8.88889
22624198.0,9.0,8.88889
23219274.0,10.0,8.88889
22792908.0,10.0,10.0
23177595.0,10.0,10.0
23210868.0,9.0,10.0
2338855.0,9.0,1.11111
23440490.0,10.0,5.555560000000001
23298687.0,8.0,4.81481
23482784.0,10.0,8.88889
23788201.0,10.0,3.33333
24492886.0,7.0,6.66667
25134372.0,10.0,5.0
25069056.0,8.0,2.22222
24418052.0,10.0,9.44444
24296834.0,9.0,10.0
25241699.0,10.0,9.44444
24298167.0,10.0,8.58025
25104214.0,6.0,2.22222
25082056.0,10.0,10.0
251414.0,10.0,10.0
24845400.0,10.0,10.0
24527330.0,10.0,6.66667
24755982.0,10.0,6.66667
24960259.0,9.0,6.66667
25239252.0,10.0,8.88889
2432138.0,9.0,10.0
25248977.0,10.0,10.0
24652972.0,9.0,8.33333
25277573.0,8.0,4.44444
2538085.0,10.0,10.0
25570581.0,7.0,4.88889
25541515.0,10.0,8.88889
25484862.0,9.0,10.0
25723457.0,10.0,10.0
25845370.0,10.0,5.555560000000001
25829784.0,9.0,10.0
25819967.0,10.0,6.66667
25881010.0,10.0,6.66667
25794804.0,10.0,10.0
25865052.0,9.0,10.0
25956760.0,10.0,1.11111
26060837.0,9.0,8.88889
26885396.0,9.0,8.88889
26925918.0,8.0,8.88889
27452326.0,2.0,1.11111
27003273.0,7.0,4.44444
26701226.0,9.0,8.88889
26842020.0,10.0,1.11111
26712529.0,10.0,8.33333
26342532.0,9.0,10.0
26405954.0,9.0,5.555560000000001
27383511.0,6.0,10.0
26669415.0,8.0,5.555560000000001
26789870.0,10.0,10.0
27226157.0,10.0,4.07407
2682827.0,9.0,8.88889
27156997.0,10.0,10.0
2724572.0,9.0,8.88889
27156355.0,9.0,7.40741
28106504.0,10.0,10.0
28153529.0,10.0,10.0
28603723.0,10.0,7.77778
28997335.0,8.0,10.0
28307606.0,10.0,9.72222
290608.0,10.0,8.88889
29274583.0,10.0,8.88889
27675306.0,9.0,8.61111
27942191.0,10.0,8.88889
29354797.0,10.0,10.0
27569464.0,8.0,1.11111
28252566.0,9.0,8.88889
28475232.0,8.0,10.0
29673222.0,10.0,8.88889
28629954.0,7.0,1.11111
28881505.0,9.0,1.11111
29249672.0,9.0,9.72222
28066479.0,10.0,10.0
29144682.0,10.0,10.0
27794194.0,10.0,9.44444
28911645.0,10.0,8.88889
29358615.0,10.0,10.0
29432887.0,8.0,8.88889
29562736.0,10.0,10.0
28378655.0,10.0,10.0
293754.0,10.0,8.88889
27586912.0,10.0,10.0
28848228.0,9.0,10.0
28055051.0,10.0,8.57143
28214469.0,8.0,1.11111
29110619.0,10.0,8.88889
27523761.0,10.0,8.88889
27791633.0,10.0,6.66667
27873052.0,10.0,6.11111
28432923.0,8.0,6.66667
29078967.0,10.0,9.68254
29508303.0,10.0,9.44444
29877023.0,10.0,10.0
28159180.0,9.0,5.555560000000001
28506996.0,8.0,5.555560000000001
28690892.0,10.0,8.88889
29456207.0,8.0,10.0
28250649.0,8.0,7.03704
2856208.0,10.0,8.88889
